明星楼 2室1厅 86平米,23838,2017.09.12,https://gz.lianjia.com/chengjiao/GZ0002834702.html,113.269547,23.104494,1
光大花园水岸榕城 1室0厅 38.9平米,58869,2017.09.12,https://gz.lianjia.com/chengjiao/GZ0002882166.html,113.267179,23.091376,1
英豪花园紫薇苑 1室1厅 43.34平米,42686,2017.09.12,https://gz.lianjia.com/chengjiao/GZ0002896105.html,113.304724,23.075147,1
双子星城星辰轩 1室1厅 34.55平米,39943,2017.09.12,https://gz.lianjia.com/chengjiao/GZ0002915879.html,113.305864,23.095152,1
海悦大厦 2室1厅 69.52平米,42722,2017.09.12,https://gz.lianjia.com/chengjiao/GZ0003053520.html,113.267629,23.113459,1
南洲花苑A区 3室1厅 64平米,24688,2017.09.12,https://gz.lianjia.com/chengjiao/GZ0002717186.html,113.310708,23.076259,1
瑞康大厦 2室1厅 50平米,17600,2017.09.11,https://gz.lianjia.com/chengjiao/GZ0002888682.html,113.303411,23.093513,1
珠江新岸公寓 1室0厅 47.84平米,41388,2017.09.11,https://gz.lianjia.com/chengjiao/GZ0002936644.html,113.321362,23.109582,1
晓港湾 1室1厅 38.59平米,27987,2017.09.11,https://gz.lianjia.com/chengjiao/GZ0002958118.html,113.29975,23.075253,1
银山尚橙 2室1厅 84.46平米,41203,2017.09.11,https://gz.lianjia.com/chengjiao/GZ0003000154.html,113.259847,23.100751,1
索丽苑 2室1厅 75.75平米,29373,2017.09.11,https://gz.lianjia.com/chengjiao/GZ0003036011.html,113.335376,23.086994,1
保利花园镜湖东街 4室2厅 153平米,26798,2017.09.11,https://gz.lianjia.com/chengjiao/GZ0003036042.html,113.281767,23.077588,1
陈李济药厂宿舍 2室1厅 64.59平米,16257,2017.09.10,https://gz.lianjia.com/chengjiao/GZ0002291718.html,113.315081,23.074133,1
泰沙路沙溪新一街 2室1厅 53.79平米,14315,2017.09.10,https://gz.lianjia.com/chengjiao/GZ0002825120.html,113.289006,23.079864,1
昌盛小区昌盛大街 2室1厅 53.3平米,31520,2017.09.10,https://gz.lianjia.com/chengjiao/GZ0002996428.html,113.266896,23.102676,1
南洲花苑C区 2室1厅 46.89平米,28791,2017.09.10,https://gz.lianjia.com/chengjiao/GZ0003000880.html,113.310771,23.077194,1
金碧花园第二金碧 1室1厅 28平米,43929,2017.09.10,https://gz.lianjia.com/chengjiao/GZ0003016643.html,113.290416,23.075766,1
双子星城星辰轩 1室1厅 34.08平米,41374,2017.09.10,https://gz.lianjia.com/chengjiao/GZ0003043791.html,113.305864,23.095152,1
杏坛小区 2室1厅 65.91平米,36869,2017.09.09,https://gz.lianjia.com/chengjiao/GZ0002954376.html,113.273479,23.103156,1
金碧花园第二金碧 2室2厅 57.46平米,42395,2017.09.09,https://gz.lianjia.com/chengjiao/GZ0002986383.html,113.290416,23.075766,1
大学印象 3室2厅 58.01平米,82745,2017.09.09,https://gz.lianjia.com/chengjiao/GZ0003002178.html,113.302282,23.107114,1
锦丽居三期锦绣星城 2室1厅 49平米,42858,2017.09.09,https://gz.lianjia.com/chengjiao/GZ0003039338.html,113.297678,23.07882,1
滨江东路远安新街 2室1厅 56.81平米,27073,2017.09.09,https://gz.lianjia.com/chengjiao/GZ0003046894.html,113.290178,23.113256,1
赤岗苑 2室1厅 55.29平米,25322,2017.09.09,https://gz.lianjia.com/chengjiao/GZ0002947150.html,113.337997,23.094919,1
听涛雅苑 1室0厅 23平米,36957,2017.09.08,https://gz.lianjia.com/chengjiao/GZ0002954559.html,113.313709,23.107897,1
缝纫机厂宿舍 2室2厅 88.26平米,25947,2017.09.08,https://gz.lianjia.com/chengjiao/GZ0002982961.html,113.298326,23.094609,1
江南西路紫金大街 2室1厅 65平米,35847,2017.09.07,https://gz.lianjia.com/chengjiao/GZ0002938265.html,113.276924,23.102378,1
南洲花苑B区 2室2厅 71.94平米,19027,2017.09.07,https://gz.lianjia.com/chengjiao/GZ0002986433.html,113.310717,23.075744,1
聚德花园 2室1厅 49.19平米,25819,2017.09.07,https://gz.lianjia.com/chengjiao/GZ0003037649.html,113.338396,23.08985,1
光大花园水岸榕城 2室2厅 80.14平米,56152,2017.09.07,https://gz.lianjia.com/chengjiao/GZ0002616441.html,113.267179,23.091376,1
鸣翠花园 2室2厅 83.46平米,29955,2017.09.06,https://gz.lianjia.com/chengjiao/GZ0002765547.html,113.292363,23.073904,1
保利康桥 5室2厅 311.54平米,58099,2017.09.06,https://gz.lianjia.com/chengjiao/GZ0002846981.html,113.295694,23.111868,1
前进路南坑街 3室2厅 54平米,36667,2017.09.06,https://gz.lianjia.com/chengjiao/GZ0002983749.html,113.281424,23.108815,1
鹭江富华楼 1室1厅 35平米,27429,2017.09.06,https://gz.lianjia.com/chengjiao/GZ0003040477.html,113.316673,23.104555,1
嘉鸿花园金玫瑰园 1室1厅 44.6平米,39462,2017.09.06,https://gz.lianjia.com/chengjiao/GZ0003042065.html,113.298825,23.072542,1
南景园君兰轩 3室2厅 123.5平米,33199,2017.09.06,https://gz.lianjia.com/chengjiao/GZ0001906554.html,113.282477,23.087265,1
慎德里社区 2室1厅 57平米,28071,2017.09.05,https://gz.lianjia.com/chengjiao/GZ0002913392.html,113.276452,23.095938,1
坚真花园 2室1厅 64平米,40313,2017.09.04,https://gz.lianjia.com/chengjiao/GZ0003032186.html,113.332766,23.086716,1
南洲花苑C区 1室1厅 32.07平米,21204,2017.09.03,https://gz.lianjia.com/chengjiao/GZ0002872709.html,113.310771,23.077194,1
金碧花园第二金碧 2室2厅 58平米,41207,2017.09.03,https://gz.lianjia.com/chengjiao/GZ0002880850.html,113.290416,23.075766,1
瑞康大厦 2室1厅 75平米,18000,2017.09.03,https://gz.lianjia.com/chengjiao/GZ0002888099.html,113.303411,23.093513,1
南景园品梅轩 3室2厅 94.3平米,42418,2017.09.03,https://gz.lianjia.com/chengjiao/GZ0002939794.html,113.283649,23.085698,1
泰沙路公安宿舍 2室2厅 74.36平米,20845,2017.09.03,https://gz.lianjia.com/chengjiao/GZ0002989733.html,113.288858,23.079265,1
群星苑 2室1厅 46平米,17392,2017.09.03,https://gz.lianjia.com/chengjiao/GZ0001862993.html,113.315346,23.095645,1
