贵贤上品 3室2厅 69.6平米,48564,2017.09.12,https://gz.lianjia.com/chengjiao/GZ0002888781.html,113.247689,23.127398,1
鸿图苑鸿图大街 2室1厅 48平米,20417,2017.09.12,https://gz.lianjia.com/chengjiao/GZ0002903963.html,113.231753,23.091238,1
万科柏悦湾 2室2厅 78.96平米,43694,2017.09.12,https://gz.lianjia.com/chengjiao/GZ0003040957.html,113.230376,23.124174,1
环翠园埗头新一巷 2室1厅 58.34平米,16456,2017.09.12,https://gz.lianjia.com/chengjiao/GZ0003043207.html,113.240704,23.137452,1
荔湾广场 3室2厅 95.52平米,19892,2017.09.11,https://gz.lianjia.com/chengjiao/GZ0002608325.html,113.254257,23.123384,1
珠岛花园四期 2室2厅 117平米,26496,2017.09.11,https://gz.lianjia.com/chengjiao/GZ0002646493.html,113.231452,23.137873,1
杉木栏路 2室1厅 61.64平米,21415,2017.09.10,https://gz.lianjia.com/chengjiao/GZ0002759693.html,113.254704,23.116418,1
周门小区周门南路 2室2厅 57.52平米,34771,2017.09.10,https://gz.lianjia.com/chengjiao/GZ0002989577.html,113.245193,23.135949,1
怡康苑 1室1厅 56平米,28393,2017.09.10,https://gz.lianjia.com/chengjiao/GZ0003035460.html,113.239554,23.074058,1
珠岛花园四期 5室2厅 161.06平米,27630,2017.09.09,https://gz.lianjia.com/chengjiao/GZ0002271542.html,113.231452,23.137873,1
芳村大道西 2室1厅 56.89平米,23731,2017.09.09,https://gz.lianjia.com/chengjiao/GZ0002884522.html,113.221458,23.11609,1
金宇花园紫翠街 1室1厅 39.73平米,20136,2017.09.09,https://gz.lianjia.com/chengjiao/GZ0002999620.html,113.259743,23.067584,1
新丽苑 2室1厅 56.51平米,17520,2017.09.09,https://gz.lianjia.com/chengjiao/GZ0003031075.html,113.194771,23.077419,1
东鹏花园二期 2室1厅 50.2平米,31873,2017.09.09,https://gz.lianjia.com/chengjiao/GZ0003034114.html,113.235846,23.087531,1
金花小区芦荻街 1室0厅 27.24平米,23128,2017.09.08,https://gz.lianjia.com/chengjiao/GZ0002410454.html,113.25745,23.133901,1
广雅路 3室2厅 109.75平米,23691,2017.09.08,https://gz.lianjia.com/chengjiao/GZ0002744520.html,113.24883,23.147471,1
龙津东路欧家园 2室1厅 57.01平米,25961,2017.09.08,https://gz.lianjia.com/chengjiao/GZ0002975243.html,113.256258,23.129151,1
四季花园 3室1厅 95平米,37895,2017.09.08,https://gz.lianjia.com/chengjiao/GZ0003046200.html,113.239208,23.078594,1
南岸路南岸西街 2室1厅 45平米,17778,2017.09.07,https://gz.lianjia.com/chengjiao/GZ0002727805.html,113.23696,23.135134,1
带河路 车位 51平米,20589,2017.09.07,https://gz.lianjia.com/chengjiao/GZ0002911837.html,113.252602,23.129251,1
周门小区石路基 2室1厅 69.89平米,23609,2017.09.07,https://gz.lianjia.com/chengjiao/GZ0003003724.html,113.243288,23.133299,1
福盛花苑福康居 2室2厅 60.17平米,25096,2017.09.07,https://gz.lianjia.com/chengjiao/GZ0003029833.html,113.252352,23.080124,1
荔港南湾蓝湾翠堤 3室1厅 75.7平米,43594,2017.09.07,https://gz.lianjia.com/chengjiao/GZ0003041787.html,113.235257,23.140483,1
春蕾苑 2室1厅 66.52平米,27361,2017.09.06,https://gz.lianjia.com/chengjiao/GZ0003009280.html,113.251465,23.122466,1
新世界凯粤湾 2室1厅 85平米,40000,2017.09.06,https://gz.lianjia.com/chengjiao/GZ0003033460.html,113.219248,23.119555,1
流花路 2室1厅 50.91平米,21214,2017.09.06,https://gz.lianjia.com/chengjiao/GZ0003040741.html,113.253905,23.14389,1
广船鹤园小区鹤园西 1室1厅 41平米,15976,2017.09.06,https://gz.lianjia.com/chengjiao/GZ0003040756.html,113.244374,23.079832,1
荔港南湾A区 2室1厅 70.75平米,36750,2017.09.05,https://gz.lianjia.com/chengjiao/GZ0002768066.html,113.235688,23.142016,1
金宇花园 2室1厅 70.27平米,20635,2017.09.05,https://gz.lianjia.com/chengjiao/GZ0002788512.html,113.258753,23.066582,1
中山七路周园街 1室1厅 42.95平米,20257,2017.09.05,https://gz.lianjia.com/chengjiao/GZ0002876437.html,113.256856,23.130983,1
金宇花园 1室1厅 35.91平米,19772,2017.09.05,https://gz.lianjia.com/chengjiao/GZ0003036616.html,113.258753,23.066582,1
光复北路 3室2厅 82平米,20976,2017.09.04,https://gz.lianjia.com/chengjiao/GZ0002005666.html,113.259888,23.133056,1
西华路太保直街 1室1厅 37.35平米,21955,2017.09.04,https://gz.lianjia.com/chengjiao/GZ0002829680.html,113.255351,23.136417,1
黄沙大道南站新街 1室1厅 35平米,22000,2017.09.04,https://gz.lianjia.com/chengjiao/GZ0002598186.html,113.24291,23.116646,1
恒荔湾畔 3室2厅 118.63平米,46363,2017.09.04,https://gz.lianjia.com/chengjiao/GZ0003020698.html,113.238244,23.10719,1
嘉茗华庭 3室2厅 111平米,29730,2017.09.04,https://gz.lianjia.com/chengjiao/GZ0003036617.html,113.232444,23.10866,1
黄沙后道 2室1厅 86.91平米,23013,2017.09.03,https://gz.lianjia.com/chengjiao/GZ0002983006.html,113.244028,23.117211,1
金道花园金达街 2室1厅 41平米,26830,2017.09.02,https://gz.lianjia.com/chengjiao/GZ0002971137.html,113.240655,23.07806,1
四季花园 2室2厅 78.73平米,35565,2017.09.02,https://gz.lianjia.com/chengjiao/GZ0003008505.html,113.239208,23.078594,1
芳园居教师新村 2室2厅 70.25平米,19787,2017.09.02,https://gz.lianjia.com/chengjiao/GZ0003014063.html,113.229325,23.077124,1
安富花园 3室2厅 102.74平米,34651,2017.09.01,https://gz.lianjia.com/chengjiao/GZ0002890241.html,113.25914,23.128657,1
周门小区周门街 1室1厅 35.01平米,29135,2017.09.01,https://gz.lianjia.com/chengjiao/GZ0002996224.html,113.246204,23.135991,1
周门小区周门街 3室1厅 77.26平米,24593,2017.09.01,https://gz.lianjia.com/chengjiao/GZ0003022583.html,113.246204,23.135991,1
荔港南湾蓝钻水岸 3室2厅 97.5平米,37436,2017.08.31,https://gz.lianjia.com/chengjiao/GZ0002942337.html,113.235087,23.141966,1
周门小区周门街 2室1厅 62平米,30323,2017.08.31,https://gz.lianjia.com/chengjiao/GZ0003017868.html,113.246204,23.135991,1
珠岛花园一期 2室1厅 63平米,26191,2017.08.30,https://gz.lianjia.com/chengjiao/GZ0002921859.html,113.229458,23.136179,1
丛桂路丛桂新街 2室1厅 75平米,24400,2017.08.30,https://gz.lianjia.com/chengjiao/GZ0002969421.html,113.245034,23.117398,1
黄沙大道 2室1厅 54.8平米,20073,2017.08.30,https://gz.lianjia.com/chengjiao/GZ0003007607.html,113.238705,23.121158,1
龙津苑小区五桂南 3室1厅 70.55平米,33027,2017.08.29,https://gz.lianjia.com/chengjiao/GZ0002886360.html,113.259379,23.128745,1
新世界逸彩庭园G区 2室1厅 76平米,38816,2017.08.29,https://gz.lianjia.com/chengjiao/GZ0003000684.html,113.211779,23.116566,1
环市西路7号大院 2室2厅 74.25平米,24647,2017.08.28,https://gz.lianjia.com/chengjiao/GZ0002865535.html,113.243848,23.146216,1
环市西路黑山二街 2室1厅 44平米,17046,2017.08.28,https://gz.lianjia.com/chengjiao/GZ0002588139.html,113.253673,23.150059,1
和平西路 4室2厅 88.9平米,22104,2017.08.27,https://gz.lianjia.com/chengjiao/GZ0002759003.html,113.249611,23.117336,1
福盛花苑福康居 1室1厅 38平米,24816,2017.08.27,https://gz.lianjia.com/chengjiao/GZ0002575306.html,113.252352,23.080124,1
珠岛花园四期 5室2厅 135平米,27112,2017.08.27,https://gz.lianjia.com/chengjiao/GZ0003008300.html,113.231452,23.137873,1
芳华阁 2室1厅 78平米,17052,2017.08.27,https://gz.lianjia.com/chengjiao/GZ0003012261.html,113.249501,23.081062,1
