水韵蓝湾南区,22958,113.406969,22.914793,https://gz.lianjia.com/xiaoqu/2110343238861007/,,1,番禺
芳华花园洛湖居,30479,113.312432,23.049833,https://gz.lianjia.com/xiaoqu/2110343238861592/,近地铁2号线洛溪站,1,番禺
东怡新区东雅园,22913,113.398106,22.93487,https://gz.lianjia.com/xiaoqu/2110343238861609/,近地铁3号线番禺广场站,1,番禺
桥福园桥安楼,18491,113.38947,22.955668,https://gz.lianjia.com/xiaoqu/2110343238599314/,,1,番禺
自在城市花园二期诺德中心城,28444,113.357333,22.995382,https://gz.lianjia.com/xiaoqu/2110343238861596/,,1,番禺
广州雅居乐花园十年小雅,38206,113.372147,23.017599,https://gz.lianjia.com/xiaoqu/2110343238861412/,近地铁7号线员岗站,1,番禺
广州雅居乐花园一尺山居,36000,113.365809,23.015465,https://gz.lianjia.com/xiaoqu/2110343238861405/,,1,番禺
芳华花园洛涛居,32416,113.312822,23.053654,https://gz.lianjia.com/xiaoqu/2110343238599554/,近地铁2号线洛溪站,1,番禺
亚运城媒体南村,24736,113.480916,22.949364,https://gz.lianjia.com/xiaoqu/2111159613223470/,近地铁4号线海傍站,1,番禺
番禺云山诗意,28377,113.397602,22.953948,https://gz.lianjia.com/xiaoqu/2110048218607843/,,1,番禺
东怡新区东倩园,22032,113.397895,22.939117,https://gz.lianjia.com/xiaoqu/2110343238861611/,近地铁3号线番禺广场站,1,番禺
广州雅居乐花园剑桥郡,37468,113.38972,23.028695,https://gz.lianjia.com/xiaoqu/2110343238861402/,近地铁7号线板桥站,1,番禺
新光城市花园四期万科欧泊,25861,113.360977,23.017329,https://gz.lianjia.com/xiaoqu/2110343238598861/,近地铁7号线员岗站,1,番禺
锦绣生态园趣园,21776,113.31477,22.979686,https://gz.lianjia.com/xiaoqu/2110343238860900/,,1,番禺
锦绣半岛西区,29326,113.264207,23.048576,https://gz.lianjia.com/xiaoqu/2110343238336587/,,1,番禺
美心翠拥华庭二期,20129,113.403969,22.943126,https://gz.lianjia.com/xiaoqu/2110343238599295/,近地铁3号线番禺广场站,1,番禺
东怡新区东裕园,19339,113.397801,22.940619,https://gz.lianjia.com/xiaoqu/2110343238861608/,近地铁3号线番禺广场站,1,番禺
祈福新村C区,23119,113.339631,22.967036,https://gz.lianjia.com/xiaoqu/2110343238599362/,,1,番禺
丽江花园华林居,30348,113.306174,23.036777,https://gz.lianjia.com/xiaoqu/2110343238599637/,近地铁2号线南浦站,1,番禺
金海岸花园金石碧苑,26644,113.410892,22.941385,https://gz.lianjia.com/xiaoqu/2110343238860935/,,1,番禺
祈福新村青怡居,27647,113.331769,22.970568,https://gz.lianjia.com/xiaoqu/2110343238599347/,,1,番禺
自在城市花园三期诺德名都,30066,113.351946,22.995141,https://gz.lianjia.com/xiaoqu/2110343238337316/,,1,番禺
祈福新村蝶舞轩,28240,113.331868,22.966318,https://gz.lianjia.com/xiaoqu/2110343238599357/,,1,番禺
南国奥林匹克花园悉尼,28825,113.327981,22.99136,https://gz.lianjia.com/xiaoqu/2110343238599469/,近地铁7号线钟村站,1,番禺
丽江花园康城居,29194,113.307833,23.035984,https://gz.lianjia.com/xiaoqu/2110343238599634/,近地铁2号线南浦站,1,番禺
锦绣生态园翠屏苑,21676,113.312205,22.973055,https://gz.lianjia.com/xiaoqu/2110343238860899/,,1,番禺
南国奥林匹克花园北奥一路,29943,113.331763,22.991785,https://gz.lianjia.com/xiaoqu/2110343238599472/,近地铁7号线钟村站,1,番禺
祈福新村海晴居,29795,113.327926,22.966773,https://gz.lianjia.com/xiaoqu/2110343238599355/,,1,番禺
亚运城媒体北村,22770,113.483512,22.949206,https://gz.lianjia.com/xiaoqu/2111138091986853/,近地铁4号线海傍站,1,番禺
雅居乐锦官城雍容南台,27055,113.360046,22.92206,https://gz.lianjia.com/xiaoqu/2110343238598783/,,1,番禺
广州雅居乐花园雅逸庭,35924,113.371149,23.013447,https://gz.lianjia.com/xiaoqu/2110343238861406/,近地铁7号线员岗站,1,番禺
中环品悦天伦轩,32684,113.33566,23.016289,https://gz.lianjia.com/xiaoqu/2110343239123168/,,1,番禺
广州奥林匹克花园奥园大厦,32471,113.312974,23.047855,https://gz.lianjia.com/xiaoqu/2110343238861451/,近地铁2号线洛溪站,1,番禺
东怡新区东景园,25868,113.399638,22.939359,https://gz.lianjia.com/xiaoqu/2110343238861612/,近地铁3号线番禺广场站,1,番禺
金山谷八期,27981,113.348383,22.976209,https://gz.lianjia.com/xiaoqu/2110343238860922/,,1,番禺
南国奥林匹克花园洛杉矶,29867,113.332172,22.995249,https://gz.lianjia.com/xiaoqu/2110343238599470/,近地铁3号线汉溪长隆站,1,番禺
番禺海伦堡花样年华二期,26640,113.360849,22.930865,https://gz.lianjia.com/xiaoqu/2110343238861562/,,1,番禺
祈福新村活力花园,27551,113.334969,22.974651,https://gz.lianjia.com/xiaoqu/2110343238599356/,,1,番禺
祈福新村湖景居,24352,113.334829,22.96408,https://gz.lianjia.com/xiaoqu/2110343238599354/,,1,番禺
南国奥林匹克花园雅典,28286,113.330721,22.993128,https://gz.lianjia.com/xiaoqu/2110343238599468/,近地铁3号线汉溪长隆站,1,番禺
庄士映蝶蓝湾二期,20412,113.500517,22.975083,https://gz.lianjia.com/xiaoqu/2111157419601004/,,1,番禺
祈福新村晓峰园,27689,113.32891,22.959972,https://gz.lianjia.com/xiaoqu/2110343238599344/,,1,番禺
广州雅居乐花园新地沁园,37473,113.377016,23.014672,https://gz.lianjia.com/xiaoqu/2110343238861410/,近地铁7号线员岗站,1,番禺
石基城市花园金盛苑,18741,113.409798,22.945978,https://gz.lianjia.com/xiaoqu/2110343238599191/,,1,番禺
美心翠拥华庭一期,23265,113.40665,22.943307,https://gz.lianjia.com/xiaoqu/2110343238599522/,,1,番禺
番禺海伦堡御院,25412,113.367434,22.933183,https://gz.lianjia.com/xiaoqu/2110343238599463/,,1,番禺
华南新城碧湖居,26824,113.355597,23.031249,https://gz.lianjia.com/xiaoqu/2110343238861150/,,1,番禺
锦绣生态园春满园,26098,113.313911,22.97595,https://gz.lianjia.com/xiaoqu/2110343238860895/,,1,番禺
丽江花园德汇楼,27305,113.306324,23.041155,https://gz.lianjia.com/xiaoqu/2110343238599640/,近地铁2号线南浦站,1,番禺
南国奥林匹克花园北奥二路,29555,113.330164,22.99067,https://gz.lianjia.com/xiaoqu/2110343238599473/,近地铁7号线钟村站,1,番禺
锦绣香江花园山水华府,39379,113.347834,22.998641,https://gz.lianjia.com/xiaoqu/2110343238860886/,,1,番禺
丽江花园星海洲,28480,113.310094,23.039588,https://gz.lianjia.com/xiaoqu/2110343238599626/,,1,番禺
