富力天朗明居S区,41673,113.398136,23.132471,https://gz.lianjia.com/xiaoqu/2110343238336894/,近地铁4号线车陂站,1,天河
富力天朗明居N区,46577,113.397799,23.133817,https://gz.lianjia.com/xiaoqu/2110343238336895/,近地铁4号线车陂站,1,天河
美林湖畔花园,44610,113.422943,23.113582,https://gz.lianjia.com/xiaoqu/2111103317931/,近地铁4号线车陂站,1,天河
美好居,40906,113.400238,23.131445,https://gz.lianjia.com/xiaoqu/2111103316813/,近地铁4号线车陂站,1,天河
远洋明苑,36743,113.418651,23.12539,https://gz.lianjia.com/xiaoqu/2111103317153/,近地铁4号线车陂站,1,天河
春江花园,37892,113.396756,23.134415,https://gz.lianjia.com/xiaoqu/2111103316447/,近地铁4号线黄村站,1,天河
保利心语花园,86272,113.336179,23.126773,https://gz.lianjia.com/xiaoqu/2111103318061/,近地铁5号线猎德站,1,天河
星汇云锦,78367,113.323259,23.127726,https://gz.lianjia.com/xiaoqu/2111103319279/,近地铁5号线五羊邨站,1,天河
旭景家园A区,36786,113.40837,23.134231,https://gz.lianjia.com/xiaoqu/2110343238336991/,近地铁4号线车陂站,1,天河
天力居,38037,113.409511,23.123006,https://gz.lianjia.com/xiaoqu/2111103316438/,近地铁4号线车陂站,1,天河
橡树园,37506,113.335642,23.174235,https://gz.lianjia.com/xiaoqu/2111103318454/,,1,天河
中海花城湾,97705,113.339428,23.123456,https://gz.lianjia.com/xiaoqu/2111103319096/,近地铁5号线猎德站,1,天河
中怡城市花园,75789,113.333368,23.149245,https://gz.lianjia.com/xiaoqu/2111103316916/,近地铁1号线广州东站站,1,天河
旭景家园B区,38656,113.409842,23.13363,https://gz.lianjia.com/xiaoqu/2110343238336957/,近地铁4号线车陂站,1,天河
铂林国际公寓,87273,113.323133,23.12503,https://gz.lianjia.com/xiaoqu/2111103318878/,近地铁5号线五羊邨站,1,天河
天河广场,27752,113.409008,23.129221,https://gz.lianjia.com/xiaoqu/2111103316666/,近地铁4号线车陂站,1,天河
时尚明苑,46064,113.400706,23.131288,https://gz.lianjia.com/xiaoqu/2111103318115/,近地铁4号线车陂站,1,天河
城市假日园,43449,113.41008,23.132408,https://gz.lianjia.com/xiaoqu/2111103317560/,近地铁4号线车陂站,1,天河
