人盛巴厘天地,11241,113.541722,23.495957,https://gz.lianjia.com/xiaoqu/2110027322060254/,,1,从化
华标荔苑,12532,113.497439,23.455641,https://gz.lianjia.com/xiaoqu/2113328298554211/,,1,从化
大城云山,10684,113.499865,23.464551,https://gz.lianjia.com/xiaoqu/2113329441763251/,,1,从化
雅居乐小院流溪,12568,113.577857,23.516825,https://gz.lianjia.com/xiaoqu/2111792523473008/,,1,从化
御湖城,11193,113.640021,23.576281,https://gz.lianjia.com/xiaoqu/2113349168623968/,,1,从化
珠江国际城,16652,113.527076,23.480598,https://gz.lianjia.com/xiaoqu/2116522319770071/,,1,从化
从化雅居乐滨江花园尚景苑,16751,113.598678,23.540095,https://gz.lianjia.com/xiaoqu/2113199116874706/,,1,从化
名城御景绿洲,11861,113.607396,23.536624,https://gz.lianjia.com/xiaoqu/2113332287861234/,,1,从化
紫泉翠荔嘉园,13534,113.493842,23.448456,https://gz.lianjia.com/xiaoqu/2113198200942020/,,1,从化
富力泉天下,9314,113.659023,23.641467,https://gz.lianjia.com/xiaoqu/2114850484351442/,,1,从化
逸泉山庄F区,16444,113.565222,23.508384,https://gz.lianjia.com/xiaoqu/2120021987845591/,,1,从化
翡翠城,6094,113.433937,23.628312,https://gz.lianjia.com/xiaoqu/2112971884949629/,,1,从化
紫泉流溪湾,8934,113.478625,23.447063,https://gz.lianjia.com/xiaoqu/2113310614581232/,,1,从化
富力泉天下F区,9314,113.664372,23.642916,https://gz.lianjia.com/xiaoqu/2111381331734782/,,1,从化
景业荔都,9534,113.649465,23.610991,https://gz.lianjia.com/xiaoqu/2113333811179218/,,1,从化
东方夏湾拿,16319,113.505701,23.480707,https://gz.lianjia.com/xiaoqu/2114597312515302/,,1,从化
莱茵水岸,16633,113.603893,23.532449,https://gz.lianjia.com/xiaoqu/2113309739020526/,,1,从化
方圆明月山溪诗书里,10951,113.640508,23.635885,https://gz.lianjia.com/xiaoqu/2114966597889681/,,1,从化
富力泉天下赏泉路,9314,113.662876,23.645092,https://gz.lianjia.com/xiaoqu/2116158650806266/,,1,从化
富力泉天下云泉路,9314,113.65647,23.642259,https://gz.lianjia.com/xiaoqu/2118249659460920/,,1,从化
珠光流溪御景,14076,113.564444,23.52319,https://gz.lianjia.com/xiaoqu/2113328298554362/,,1,从化
东方夏湾拿格林纳达,16319,113.507493,23.479787,https://gz.lianjia.com/xiaoqu/2114597218120021/,,1,从化
从化雅居乐滨江花园尚景园,16751,113.598606,23.540152,https://gz.lianjia.com/xiaoqu/2114556013299754/,,1,从化
上城湾畔花园A区,19609,113.594952,23.5345,https://gz.lianjia.com/xiaoqu/2112970808062307/,,1,从化
亿城泉说,24832,113.635613,23.632896,https://gz.lianjia.com/xiaoqu/2113305548648908/,,1,从化
居礼润园,12090,113.660547,23.646796,https://gz.lianjia.com/xiaoqu/2120023402914764/,,1,从化
翡翠花园,6094,113.434046,23.628339,https://gz.lianjia.com/xiaoqu/2111788353547376/,,1,从化
新城中路,6446,113.591901,23.554412,https://gz.lianjia.com/xiaoqu/2114551316442578/,,1,从化
广东动漫城,7460,113.553631,23.501479,https://gz.lianjia.com/xiaoqu/2113306379644724/,,1,从化
利泰花林湖畔,7620,113.532308,23.610676,https://gz.lianjia.com/xiaoqu/2114873615412822/,,1,从化
新光百德广场,8683,113.498304,23.454105,https://gz.lianjia.com/xiaoqu/2120022693813125/,,1,从化
新村北路,8901,113.591276,23.559987,https://gz.lianjia.com/xiaoqu/2114551143713399/,,1,从化
翰林国际,9092,113.590166,23.560074,https://gz.lianjia.com/xiaoqu/2113829797875236/,,1,从化
河东北路,9102,113.607958,23.552079,https://gz.lianjia.com/xiaoqu/2112966773927106/,,1,从化
望谷美庐,9148,113.646806,23.635326,https://gz.lianjia.com/xiaoqu/2114963355192432/,,1,从化
温泉高尔夫源泉半山别墅,10156,113.665086,23.642926,https://gz.lianjia.com/xiaoqu/2120022181998590/,,1,从化
方圆明月山溪文明里,10813,113.639054,23.635335,https://gz.lianjia.com/xiaoqu/2114964767623537/,,1,从化
爱尚流溪,11177,113.626096,23.576816,https://gz.lianjia.com/xiaoqu/2113334342807389/,,1,从化
越秀逸泉映翠,11563,113.624592,23.579831,https://gz.lianjia.com/xiaoqu/2114444602624774/,,1,从化
珠光御景山水城,12530,113.62514,23.59311,https://gz.lianjia.com/xiaoqu/2113331158544323/,,1,从化
星河绿洲,13504,113.612764,23.554299,https://gz.lianjia.com/xiaoqu/2114413965570464/,,1,从化
岭南首府,13748,113.606798,23.55825,https://gz.lianjia.com/xiaoqu/2112971848772874/,,1,从化
珠光流溪御二期,14076,113.568972,23.527987,https://gz.lianjia.com/xiaoqu/2112671289406274/,,1,从化
人盛花园,14804,113.603687,23.557905,https://gz.lianjia.com/xiaoqu/2115524910108409/,,1,从化
夏日港湾,16277,113.601567,23.54542,https://gz.lianjia.com/xiaoqu/2114461634906912/,,1,从化
东方夏湾拿里约外街,16319,113.504007,23.484052,https://gz.lianjia.com/xiaoqu/2114558256728744/,,1,从化
欣荣宏国际商贸城,16362,113.596265,23.538499,https://gz.lianjia.com/xiaoqu/2113309071338752/,,1,从化
逸泉山庄D区,16945,113.564936,23.508497,https://gz.lianjia.com/xiaoqu/2114963330790026/,,1,从化
珠江壹城,暂无,113.52841,23.482057,https://gz.lianjia.com/xiaoqu/2113671375057880/,,1,从化
荔山雅筑,暂无,113.575732,23.515774,https://gz.lianjia.com/xiaoqu/2113305142849937/,,1,从化
保利桃花源,暂无,113.685289,23.634188,https://gz.lianjia.com/xiaoqu/2113327450255281/,,1,从化
汉中紫薇苑,暂无,113.603705,23.542769,https://gz.lianjia.com/xiaoqu/2113311297990451/,,1,从化
蓝田西路,暂无,113.591168,23.551278,https://gz.lianjia.com/xiaoqu/2120025190481984/,,1,从化
盛会青云府,暂无,113.596695,23.540739,https://gz.lianjia.com/xiaoqu/2113327332814854/,,1,从化
云星钱隆公馆,暂无,113.576109,23.557238,https://gz.lianjia.com/xiaoqu/2113328145985135/,,1,从化
荔林春晓,暂无,113.49969,23.452185,https://gz.lianjia.com/xiaoqu/2113331461582327/,,1,从化
小城大院,暂无,113.583224,23.563797,https://gz.lianjia.com/xiaoqu/2113331461582430/,,1,从化
宏诚海峰花园,暂无,113.618365,23.55964,https://gz.lianjia.com/xiaoqu/2113331705113815/,,1,从化
珠光山水御苑,暂无,113.628319,23.598921,https://gz.lianjia.com/xiaoqu/2113332878995393/,,1,从化
新时代家园,暂无,113.59034,23.555888,https://gz.lianjia.com/xiaoqu/2113332985950588/,,1,从化
智杰雅筑,暂无,113.598315,23.562356,https://gz.lianjia.com/xiaoqu/2113333646552517/,,1,从化
方圆泉溪月岛,暂无,113.666256,23.664212,https://gz.lianjia.com/xiaoqu/2113350142749834/,,1,从化
方圆明月山溪山溪里,暂无,113.637367,23.634971,https://gz.lianjia.com/xiaoqu/2113446618821476/,,1,从化
望谷温泉小镇,暂无,113.648025,23.636577,https://gz.lianjia.com/xiaoqu/2113643799080715/,,1,从化
奶茶咖啡二期,暂无,113.601389,23.546672,https://gz.lianjia.com/xiaoqu/2113806990536997/,,1,从化
方圆明月山溪明月里,暂无,113.639805,23.634805,https://gz.lianjia.com/xiaoqu/2114964980222000/,,1,从化
利源路,暂无,113.611551,23.536073,https://gz.lianjia.com/xiaoqu/2116865559064256/,,1,从化
叠翠轩,暂无,113.491452,23.438045,https://gz.lianjia.com/xiaoqu/2117631253114716/,,1,从化
欣荣宏御泉湾,暂无,113.654207,23.632895,https://gz.lianjia.com/xiaoqu/2120025053116580/,,1,从化
安合小区,暂无,113.43107,23.61846,https://gz.lianjia.com/xiaoqu/2120025255581815/,,1,从化
